Date,Open,High,Low,Close,Adj Close,Volume
2021-09-05,47.204662,49.384651,45.589752,48.178925,48.178925,870312119
2021-09-06,48.146778,51.304600,43.671879,47.042988,47.042988,1176511096
2021-09-07,47.092613,47.180855,32.801224,37.598949,37.598949,1505074715
2021-09-08,37.662605,39.429508,33.284008,37.051407,37.051407,932136418
2021-09-09,36.581036,44.550735,36.156017,40.772614,40.772614,1331437306
2021-09-10,40.731609,49.605160,40.483967,49.189137,49.189137,2437929731
2021-09-11,49.481224,58.990349,48.353607,57.164246,57.164246,2562681437
2021-09-12,57.098942,64.873032,53.831429,59.259430,59.259430,2713467627
2021-09-13,59.302189,60.749023,48.057262,53.110153,53.110153,2513345537
2021-09-14,53.203190,57.167706,49.250038,51.578117,51.578117,1243073204
2021-09-15,51.503902,58.111759,50.363480,57.625393,57.625393,1139814004
2021-09-16,57.891899,67.858849,57.290649,67.842697,67.842697,2877776131
2021-09-17,67.673767,70.784729,60.916031,69.934013,69.934013,2149572436
2021-09-18,70.071068,75.324799,67.248055,69.012383,69.012383,1951788341
2021-09-19,68.860992,76.213913,66.546936,70.075722,70.075722,1827002963
2021-09-20,70.093880,70.397858,55.915348,56.677929,56.677929,2342075415
2021-09-21,57.325871,66.106621,52.868923,59.017357,59.017357,2637731601
2021-09-22,58.983479,74.473717,57.962494,74.187035,74.187035,2640281903
2021-09-23,74.086197,79.522591,73.026749,76.419060,76.419060,2336551605
2021-09-24,76.457024,78.351608,67.140198,72.401901,72.401901,2238592113
2021-09-25,72.389549,72.636429,67.695068,68.381660,68.381660,1022340249
2021-09-26,68.351662,71.481285,61.881161,66.861969,66.861969,1282520288
2021-09-27,66.881004,72.469070,65.468826,66.508759,66.508759,1210911405
2021-09-28,66.371300,69.436226,61.250835,61.517719,61.517719,989963988
2021-09-29,61.600773,69.243546,61.387615,65.520004,65.520004,1366679673
2021-09-30,65.507896,68.721069,64.363678,66.765884,66.765884,1122979274
2021-10-01,66.626358,69.440208,63.308277,67.570396,67.570396,1441796222
2021-10-02,67.633919,73.357719,65.877022,69.220490,69.220490,1391263335
2021-10-03,69.132828,71.539963,67.653046,68.717041,68.717041,1003680421
2021-10-04,68.683022,68.683022,64.004288,65.159843,65.159843,949626760
2021-10-05,65.247177,66.719330,62.942802,64.650116,64.650116,813159957
2021-10-06,64.599770,65.695107,58.682579,60.114075,60.114075,963971611
2021-10-07,60.029919,62.273556,57.560555,61.488354,61.488354,906896093
2021-10-08,61.519585,64.920471,60.065067,60.520226,60.520226,812757714
2021-10-09,60.395821,61.953396,59.862900,60.566257,60.566257,368977448
2021-10-10,60.570847,60.883995,55.544422,56.593575,56.593575,450502943
2021-10-11,56.589451,59.194138,53.956230,55.304611,55.304611,590939451
2021-10-12,55.338387,55.338387,51.227615,54.357971,54.357971,692864342
2021-10-13,54.353676,57.052876,53.330341,55.152489,55.152489,655950094
2021-10-14,54.992874,58.427868,54.952103,56.081104,56.081104,521698717
2021-10-15,56.178860,57.090157,54.602188,56.251087,56.251087,559567841
2021-10-16,56.310177,61.839802,55.712101,57.483093,57.483093,730039645
2021-10-17,57.569977,58.532707,53.553791,56.077366,56.077366,388579198
2021-10-18,56.037670,56.425823,54.254124,55.474483,55.474483,301848293
2021-10-19,55.531334,58.032936,55.129128,56.816975,56.816975,369199133
2021-10-20,56.807442,61.553413,56.725204,59.559841,59.559841,557808885
2021-10-21,59.631687,64.312057,58.895515,61.309811,61.309811,834466444
2021-10-22,61.447987,68.641785,61.422531,65.455284,65.455284,1235036359
2021-10-23,65.532471,69.101700,64.567146,65.459167,65.459167,675884810
2021-10-24,65.435112,67.588387,61.973976,64.518394,64.518394,512814089
2021-10-25,64.553665,69.824692,64.381531,69.824692,69.824692,559909250
2021-10-26,69.709671,72.882210,67.823219,68.871132,68.871132,913850539
2021-10-27,68.671959,69.548653,57.861244,61.516636,61.516636,947198473
2021-10-28,61.525433,64.931313,61.525433,64.430077,64.430077,593781415
2021-10-29,64.383186,66.127312,63.538700,64.772469,64.772469,390478927
2021-10-30,64.733238,64.775375,61.095364,62.415268,62.415268,340551397
2021-10-31,62.313251,64.436340,60.341034,64.287804,64.287804,385833917
2021-11-01,64.499268,66.686165,62.359192,65.072517,65.072517,553398869
2021-11-02,64.968269,68.047417,64.343796,67.584557,67.584557,437288365
2021-11-03,67.773087,75.536034,67.150841,75.430420,75.430420,1110753061
2021-11-04,75.577637,80.965385,74.125282,79.293221,79.293221,1139576690
2021-11-05,79.047600,81.074348,72.458153,74.364738,74.364738,593374945
2021-11-06,74.296654,78.685204,72.519196,78.685204,78.685204,487295739
2021-11-07,78.805908,88.838860,78.138786,87.705421,87.705421,1321363546
2021-11-08,87.705994,96.913177,83.727386,91.184784,91.184784,1954611681
2021-11-09,91.073723,91.536751,87.080971,88.454865,88.454865,780284087
2021-11-10,88.303650,94.024086,78.648842,85.295273,85.295273,1297653103
2021-11-11,85.381668,89.538551,83.840477,88.061333,88.061333,661012573
2021-11-12,87.875259,89.974457,81.318481,84.724915,84.724915,676532796
2021-11-13,84.796791,98.441429,84.796791,97.260468,97.260468,1144798693
2021-11-14,97.555580,99.883347,91.810280,95.403542,95.403542,1142384672
2021-11-15,95.420151,101.586052,92.254288,93.550232,93.550232,1202984508
2021-11-16,94.031784,101.862465,84.000175,97.975571,97.975571,1843490926
2021-11-17,98.026245,110.031975,94.122520,107.802078,107.802078,2393292480
2021-11-18,107.584999,110.308762,92.364723,100.252769,100.252769,1920193319
2021-11-19,100.457672,112.111908,96.071487,112.023560,112.023560,1562347126
2021-11-20,112.084312,129.933487,111.912918,125.770630,125.770630,2291581571
2021-11-21,125.829826,146.217865,123.548363,128.599823,128.599823,3379295976
2021-11-22,128.782578,144.881882,126.192612,134.531036,134.531036,3211306704
2021-11-23,134.865555,136.538147,122.111107,123.831047,123.831047,1959122592
2021-11-24,123.878624,124.509636,113.000458,120.228188,120.228188,1902624284
2021-11-25,115.086845,130.042709,114.352242,122.648529,122.648529,2233964558
2021-11-26,119.164246,119.828178,102.029152,103.829582,103.829582,1712875693
2021-11-27,104.302078,118.079910,103.338898,113.276649,113.276649,1211028703
2021-11-28,113.753868,114.004623,101.441124,110.589020,110.589020,1422129303
2021-11-29,110.495132,120.258301,109.416039,120.258301,120.258301,1227497076
2021-11-30,120.442215,124.555313,114.489075,120.343697,120.343697,1734884533
2021-12-01,120.248314,127.330017,117.504074,119.750847,119.750847,1437422167
2021-12-02,119.681267,119.707138,107.226540,107.866547,107.866547,1117942461
2021-12-03,107.868294,113.173370,100.802109,108.137848,108.137848,1379333420
2021-12-04,108.735344,108.763481,77.021767,92.880234,92.880234,2100725079
2021-12-05,93.019386,95.311951,82.750076,85.790024,85.790024,1220952521
2021-12-06,86.478020,94.899666,77.190048,93.319298,93.319298,1786165231
2021-12-07,93.347420,96.677628,88.149651,89.952179,89.952179,1066934424
2021-12-08,89.689697,93.242516,86.775047,93.221054,93.221054,736763695
2021-12-09,93.034302,94.494781,83.389755,85.461769,85.461769,918578963
2021-12-10,85.559891,91.738060,80.718231,80.739677,80.739677,1031654019
2021-12-11,80.787704,86.995476,79.292419,86.392815,86.392815,807032061
2021-12-12,86.428909,88.903542,83.035156,88.109116,88.109116,595911581
2021-12-13,88.103561,90.010117,75.785927,79.149628,79.149628,1146609022
2021-12-14,79.052780,87.494423,76.622589,87.311905,87.311905,1039726774
2021-12-15,87.273590,105.269608,86.306923,101.181450,101.181450,2397339948
2021-12-16,101.209602,109.770050,98.104958,98.401886,98.401886,1843664083
2021-12-17,98.181892,115.909233,98.181892,111.008766,111.008766,2509017517
2021-12-18,111.010483,117.373932,105.634331,116.016869,116.016869,1589986609
2021-12-19,115.851479,116.695313,106.944221,107.673782,107.673782,1025197695
2021-12-20,107.680351,115.923790,101.056824,113.408516,113.408516,2014776080
2021-12-21,113.401344,124.018204,110.932785,123.332947,123.332947,1732104245
2021-12-22,123.377365,127.421661,116.069687,116.477356,116.477356,1353772414
2021-12-23,116.732132,124.981415,116.472740,121.209969,121.209969,1261376043
2021-12-24,121.400230,124.612068,113.664391,114.976456,114.976456,1136972581
2021-12-25,115.061066,117.172302,112.566216,115.031929,115.031929,878551694
2021-12-26,115.006401,117.934357,109.573189,115.214828,115.214828,963393172
2021-12-27,115.111511,120.843353,113.399055,113.598618,113.598618,942094550
2021-12-28,113.759529,116.611526,104.702087,107.215614,107.215614,1435837733
2021-12-29,107.124519,110.558716,102.695328,102.998123,102.998123,1091704197
2021-12-30,103.097176,105.361458,98.326004,101.928276,101.928276,1015886046
2021-12-31,101.849525,111.501465,100.361008,109.270485,109.270485,1323734905
2022-01-01,109.381569,114.223862,108.727119,114.158012,114.158012,784319683
2022-01-02,114.204704,117.315094,112.213882,113.186333,113.186333,777052324
2022-01-03,113.173409,113.901268,106.457054,108.145210,108.145210,894675873
2022-01-04,108.147064,109.116112,103.239243,103.239243,103.239243,918513472
2022-01-05,103.260681,106.469109,91.376854,97.852577,97.852577,1168896098
2022-01-06,97.831512,97.831512,91.263786,95.198540,95.198540,909261500
2022-01-07,95.178711,95.290390,85.430511,86.767715,86.767715,1163318424
2022-01-08,86.751747,89.432838,79.608589,84.056839,84.056839,1021954391
2022-01-09,84.048515,91.796989,82.928528,89.206558,89.206558,900030318
2022-01-10,89.257103,90.844009,80.860588,84.532616,84.532616,1138103402
2022-01-11,84.525459,90.856804,83.470993,89.501816,89.501816,719261554
2022-01-12,89.522408,96.761726,88.987267,95.823509,95.823509,962440339
2022-01-13,95.823509,97.105797,89.407883,89.407883,89.407883,756890649
2022-01-14,89.479103,91.632629,87.661285,90.340530,90.340530,640737088
2022-01-15,90.353897,94.321808,89.827507,93.315819,93.315819,514349943
2022-01-16,93.304611,94.830498,92.007431,92.239799,92.239799,498172515
2022-01-17,92.255554,92.412300,85.694809,86.750664,86.750664,613946950
2022-01-18,86.754128,87.325920,83.922180,86.013412,86.013412,519434644
2022-01-19,86.023888,86.350296,81.420715,82.903305,82.903305,538783322
2022-01-20,82.896179,87.642090,79.068459,79.068459,79.068459,301646934
2022-01-21,79.135452,80.301506,64.556450,65.922562,65.922562,1061162871
2022-01-22,65.968208,67.467133,53.939335,59.729050,59.729050,1333878308
2022-01-23,59.793182,66.704002,59.435295,64.725410,64.725410,897015183
2022-01-24,64.752945,64.804886,55.571152,62.877632,62.877632,1159701823
2022-01-25,62.897339,70.344475,61.892654,67.900589,67.900589,994124979
2022-01-26,67.893990,72.919334,64.659729,65.995789,65.995789,1166402419
2022-01-27,65.966316,67.782364,61.338543,64.696808,64.696808,798856523
2022-01-28,64.635361,67.324104,61.941467,67.127312,67.127312,664566075
2022-01-29,67.118385,73.441330,67.008911,72.120277,72.120277,697610539
2022-01-30,72.105721,72.230087,67.011909,67.973785,67.973785,534098086
2022-01-31,67.982178,70.555588,64.403847,69.992424,69.992424,700410198
2022-02-01,69.983116,73.742805,68.847420,73.448814,73.448814,843353375
2022-02-02,73.432404,74.508018,67.752884,67.879974,67.879974,875718764
2022-02-03,67.860443,68.855301,65.345970,68.107719,68.107719,695260121
2022-02-04,68.108429,77.499489,67.621902,77.311638,77.311638,965938411
2022-02-05,77.465012,80.759872,75.349075,77.249489,77.249489,797735218
2022-02-06,77.241997,78.929489,74.620300,78.757263,78.757263,506746738
2022-02-07,78.795868,85.173058,77.645348,83.167000,83.167000,912462594
2022-02-08,83.219940,92.372025,82.055779,86.624199,86.624199,2252177846
2022-02-09,86.545013,91.928459,84.781975,90.020866,90.020866,1053167954
2022-02-10,90.027542,94.988098,85.367302,91.136223,91.136223,1616543856
2022-02-11,91.167915,92.493523,80.308640,81.732994,81.732994,1323311027
2022-02-12,81.758804,84.715034,79.080574,81.245674,81.245674,1123397419
2022-02-13,81.212898,83.243668,77.758522,78.243118,78.243118,676959728
2022-02-14,78.197716,82.522385,76.424240,82.019669,82.019669,865000799
2022-02-15,82.032173,93.430153,81.596405,92.672501,92.672501,1272958909
2022-02-16,92.750298,97.048775,91.830299,95.346115,95.346115,1729554621
2022-02-17,95.246544,98.573685,86.663620,88.123772,88.123772,1798309218
2022-02-18,88.224503,89.939445,82.849754,83.836975,83.836975,1283023478
2022-02-19,83.823341,86.306412,81.184799,85.099319,85.099319,850252533
2022-02-20,85.108269,85.540192,76.742737,77.336784,77.336784,984477195
2022-02-21,77.301071,82.576752,69.789597,69.988930,69.988930,1626858109
2022-02-22,69.997147,74.757629,67.464798,74.574356,74.574356,1344001591
2022-02-23,74.542030,81.835442,73.698631,73.698631,73.698631,1699396767
2022-02-24,73.669731,79.316010,64.831413,76.523964,76.523964,3097306165
2022-02-25,76.537056,81.859871,72.947037,80.832619,80.832619,1884195969
2022-02-26,80.847862,84.872398,78.503708,81.879707,81.879707,1419135253
2022-02-27,81.793427,82.264816,73.751022,74.991188,74.991188,1577126485
2022-02-28,74.977539,85.394432,72.127090,84.339233,84.339233,1906636314
2022-03-01,84.347267,90.677765,83.969139,86.735931,86.735931,2279596412
2022-03-02,86.746078,89.702049,82.613007,83.291664,83.291664,1610175795
2022-03-03,83.304268,84.253365,77.359322,78.557648,78.557648,1534290692
2022-03-04,78.619392,82.026680,75.154099,75.654243,75.654243,1871411668
2022-03-05,75.693207,78.551178,73.648941,76.727425,76.727425,993285550
2022-03-06,76.736824,76.996429,72.529022,72.529022,72.529022,913541519
2022-03-07,72.527046,76.420128,70.722305,71.880539,71.880539,1144242245
2022-03-08,71.868919,76.383499,71.502838,72.918358,72.918358,1344906811
2022-03-09,72.948074,80.160469,72.577217,77.716049,77.716049,1650128263
2022-03-10,77.673630,78.891182,71.979843,74.004097,74.004097,1200529915
2022-03-11,74.003334,76.780159,70.997711,71.235474,71.235474,1603071548
